KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
134.700,2020,Diésel,Vigo,5,Sí,Automático ,Otros,Todoterreno,Opel,Grandland X,Grandland X 2020 1.5 CDTi Start&Stop 96 kW (130 CV) Aut. 8v,130 CV,Todoterreno,192 km/h,12.3 s,5.2 l/100km,99g CO2/km,4477 mm / 1856 mm / 1609 mm,C,18.590€
200.000,2014,Diésel,Benetusser,5,Sí,Manual ,Blanco,Familiar,Subaru,Legacy,Legacy SW 2.0 Boxer Diesel Limited,150 CV,Turismo familiar,203 km/h,8.9 s,5.7 l/100km,151g CO2/km,4720 mm / 1730 mm / 1470 mm,B,9.990€
100.000,2019,Gas Licuado (GLP),Alfafar,5,Sí,Manual ,Blanco,Utilitario,Opel,Corsa,Corsa 5p Selective 1.4 GLP 66 kW (90 CV),90 CV,Turismo,175 km/h,13.9 s,7 l/100km,114g CO2/km,4021 mm / 1746 mm / 1481 mm,ECO,8.677€
140.000,1991,Diésel,Benetusser,3,Sí,Manual ,Rojo oscuro,Todoterreno,False,False,False,100 CV,False,False,False,False,False,False,False,7.990€
180.000,2000,Gasolina,Benetusser,2,Sí,Manual ,Azul,Cabriolet,Mercedes-Benz,SLK,SLK 200,136 CV,Descapotable,208 km/h,9.7 s,9.1 l/100km,g CO2/km,4010 mm / 1715 mm / 1274 mm,Sin etiqueta,7.990€
185.000,2019,Gas Licuado (GLP),Alfafar,5,Sí,Manual ,Blanco,Utilitario,Dacia,Sandero,Sandero Laureate TCE 66 kW (90 CV) GLP,90 CV,Turismo,175 km/h,11.3 s,3.5 l/100km,98g CO2/km,4069 mm / 1733 mm / 1519 mm,ECO,9.800€
65.790,2021,Gasolina,El Zabal,5,Sí,Manual ,Azul,Berlina,Opel,Astra,Astra Sports Tourer GS Line 1.2 Turbo 81 kW (110 CV),110 CV,Turismo familiar,200 km/h,11.1 s,5.2 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,13.980€
110.113,2017,Diésel,Ourense,3,Sí,Manual ,Otros,Berlina,KIA,Ceed,pro_cee'd 1.6 CRDi VGT GT Line 100 kW (136 CV),136 CV,Turismo,197 km/h,10.2 s,4 l/100km,104g CO2/km,4310 mm / 1780 mm / 1430 mm,C,14.990€
81.949,2020,Gasolina,Valencia,5,Sí,Manual ,Azul,Berlina,KIA,Ceed,Ceed 5p 1.4 T-GDi GT Line 103 kW (140 CV),140 CV,Turismo,210 km/h,8.9 s,5.8 l/100km,132g CO2/km,4325 mm / 1800 mm / 1442 mm,C,20.490€
26.526,2022,Gasolina,Paterna,5,Sí,Manual ,Gris,Todoterreno,Fiat,500X,500X 1.0 Firefly Turbo 88 kW (120 CV) Cross,120 CV,Todoterreno,188 km/h,10.9 s,6 l/100km,131g CO2/km,4269 mm / 1796 mm / 1595 mm,C,17.990€
47.195,2021,Híbrido (Gasolina),Xátiva,2,Sí,Automático ,Azul,Cabriolet,False,False,False,190 CV,False,False,False,False,False,False,False,40.490€
82.935,2020,Diésel,Vila Seca,5,Sí,Manual ,Blanco,Furgoneta,False,False,False,102 CV,False,False,False,False,False,False,False,16.550€
15.000,2022,Híbrido Enchufable (PHEV),Madrid,5,No,Automático ,Blanco,Todoterreno,Hyundai,TUCSON,Tucson PHEV 1.6 TGDI 195 kW (265 CV) 6AT 4X4 Style,265 CV,Todoterreno,191 km/h,8.2 s,1.4 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,Cero,33.500€
78.000,2018,Diésel,Castelldefels,5,Sí,Automático ,Gris-negro,Todoterreno,False,False,False,155 CV,False,False,False,False,False,False,False,22.900€
115.000,2018,Diésel,Alcalá de Guadaíra,4,No,Secuencial ,False,Sedan,Volkswagen,Passat,Passat Bluemotion 2.0 TDI 110 CV CR DPF,110 CV,Turismo,198 km/h,11.7 s,5.1 l/100km,134g CO2/km,4765 mm / 1820 mm / 1472 mm,B,17.995€
62.000,2019,Gasolina,Prat de Llobregat,5,No,Automático ,Granate,4,Mazda,CX-5,CX-5 Zenith 2.5 SKYACTIV-G 143 kW (194 CV) 4WD 6AT,194 CV,Todoterreno,195 km/h,9.2 s,7.2 l/100km,164g CO2/km,4550 mm / 1840 mm / 1675 mm,C,26.900€
96.249,2020,Diésel,Aranguren,5,Sí,Manual ,Blanco,puertas:,Mercedes-Benz,Citan,Citan Tourer Select 109 CDI,95 CV,Vehículo comercial, km/h, s,4.6 l/100km,121g CO2/km,4321 mm / 1829 mm / 1809 mm,C,10.661€
77.000,2019,Gasolina,Santa Cruz de Tenerife,5,Sí,Manual ,False,Sedan,Renault,Megane,Mégane Sport Tourer Dynamique Energy Tce 130 S&S,132 CV,Turismo familiar,200 km/h,10.7 s,5.4 l/100km,124g CO2/km,4567 mm / 1804 mm / 1507 mm,C,13.990€
35.000,2021,Gasolina,Santa Cruz de Tenerife,5,Sí,Automático ,Amarillo,Turismo,Mercedes-Benz,Clase A,A 250 Sport 4MATIC 7G-DCT,224 CV,Turismo,240 km/h,6.3 s,6.6 l/100km,154g CO2/km,4299 mm / 1780 mm / 1433 mm,C,32.490€
110.000,0,Diésel,Santa Cruz de Tenerife,5,Sí,Manual ,Blanco,4,Honda,CR-V,CR-V Executive 1.6 i-DTEC 118 kW (160 CV) 4WD,150 CV,Todoterreno,202 km/h,9.9 s,5.1 l/100km,133g CO2/km,4605 mm / 1820 mm / 1685 mm,C,14.490€
110.000,2017,Gasolina,Santa Cruz de Tenerife,5,No,Manual ,False,Sedan,Citroen,C3,C3 1.1i Audace,60 CV,Turismo,157 km/h,15.9 s,6 l/100km,143g CO2/km,3850 mm / 1667 mm / 1519 mm,C,11.490€
127.000,2016,Diésel,Santa Cruz de Tenerife,5,No,Automático ,Azul,puertas:,False,False,False,340 CV,False,False,False,False,False,False,False,35.990€
211.000,2015,Diésel,Santa Cruz de Tenerife,4,Sí,Manual ,Blanco,Tres,BMW,3 Series,320d xDrive Berlina,190 CV,Turismo,224 km/h,8.2 s,5.4 l/100km,143g CO2/km,4531 mm / 1817 mm / 1421 mm,B,15.990€
107.268,2011,Diésel,Alpedrete,5,Sí,Manual ,Azul,4x4,False,False,False,80 CV,False,False,False,False,False,False,False,10.800€
67.737,2021,Gasolina,Madrid,5,Sí,Manual ,Gris,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.490€
60.882,2021,Gasolina,Madrid,5,Sí,Manual ,Gris,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.990€
61.374,2021,Gasolina,Madrid,5,Sí,Manual ,Gris,Coche,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,17.500€
53.171,2021,Gasolina,Madrid,5,Sí,Manual ,Rojo,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.990€
70.024,2021,Gasolina,Madrid,5,Sí,Manual ,Gris,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.490€
60.702,2021,Gasolina,Madrid,5,Sí,Manual ,Rojo,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.990€
57.241,2021,Gasolina,Madrid,5,Sí,Manual ,Rojo,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) Klass",83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,13.990€
42.300,2021,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Azul,SUV,Ford,EcoSport,EcoSport Titanium 1.0 EcoBoost 92 kW (125 CV),125 CV,Todoterreno,180 km/h,12.7 s,5.4 l/100km,125g CO2/km,4017 mm / 1765 mm / 1633 mm,C,16.990€
3,2023,Híbrido,Inca,5,Sí,Manual ,Gris,puertas:,False,False,False,125 CV,False,False,False,False,False,False,False,28.700€
10,2023,Gasolina,Inca,5,Sí,Manual ,Plata,puertas:,Ford,PUMA,Puma ST-Line 1.0 EcoBoost MHEV 92 kW (125 CV),125 CV,Todoterreno,191 km/h,9.8 s,5.6 l/100km,g CO2/km,4207 mm / 1805 mm / 1534 mm,ECO,29.600€
1,2023,Gasolina,Inca,5,Sí,Manual ,Rojo,puertas:,Ford,PUMA,Puma ST-Line 1.0 EcoBoost MHEV 92 kW (125 CV),125 CV,Todoterreno,191 km/h,9.8 s,5.6 l/100km,g CO2/km,4207 mm / 1805 mm / 1534 mm,ECO,29.800€
42.923,2021,Gasolina,Inca,3,Sí,Manual ,Negro,puertas:,Ford,Fiesta,Fiesta 5p Ambiente 1.3 70 CV,75 CV,Turismo,161 km/h,15.8 s,6.2 l/100km,g CO2/km,3916 mm / 1683 mm / 1463 mm,B,14.500€
1,2023,Híbrido,Inca,5,Sí,Manual ,Rojo,puertas:,False,False,False,125 CV,False,False,False,False,False,False,False,32.100€
1,2022,Eléctrico,Inca,5,Sí,Automático ,Gris,puertas:,False,False,False,224 CV,False,False,False,False,False,False,False,42.500€
91.465,2018,Gasolina,Burlada (pamplona),5,No,Manual ,False,Todoterreno/SUV,Opel,Mokka X,Mokka X Excellence 1.4 Turbo 103 kW (140 CV) 4x2 Start/Stop,140 CV,Todoterreno,196 km/h,9.9 s,6 l/100km,140g CO2/km,4275 mm / 1781 mm / 1658 mm,C,14.900€
42.918,2020,Gasolina,Burlada (pamplona),5,No,Manual ,Rojo,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,14.500€
37.022,2021,Gasolina,Inca,5,No,Manual ,Gris,Berlina,Nissan,Micra,Micra IG-T 66 kW (90 CV) S&S BOSE Limited Edition,90 CV,Turismo,175 km/h,12.1 s,4.6 l/100km,104g CO2/km,3999 mm / 1743 mm / 1455 mm,C,16.300€
19.298,2021,Gasolina,Inca,5,No,Manual ,Azul,puertas:,Citroen,C1,C1 5p VTi 72 City Edition,72 CV,Turismo,160 km/h,13.8 s,4.1 l/100km,93g CO2/km,3466 mm / 1615 mm / 1460 mm,C,15.300€
165.420,2019,Diésel,Noain,5,No,Automático ,Blanco,Todoterreno/SUV,Mercedes-Benz,GLA,GLA 200 d 7G-DCT,136 CV,Todoterreno,205 km/h,9.1 s,4.2 l/100km,108g CO2/km,4424 mm / 1804 mm / 1494 mm,C,24.500€
17.000,2022,Gasolina,Denia,5,No,Manual ,Gris,Todoterreno/SUV,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.500€
2.000,2023,Eléctrico,Denia,5,No,Automático ,Blanco,Todoterreno/SUV,Opel,Mokka,Mokka-e 100 kW (136 CV) Ultimate,136 CV,Todoterreno,150 km/h,9.2 s,16 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,32.900€
64.898,2021,Híbrido,Madrid,5,No,Manual ,Azul,Berlina,False,False,False,125 CV,False,False,False,False,False,False,False,17.900€
71.976,2021,Gasolina,Madrid,5,No,Manual ,Gris,Todoterreno/SUV,Peugeot,2008,2008 Active Pack Puretech 100,100 CV,Todoterreno,188 km/h,10.9 s,5.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,15.900€
73.000,2021,Híbrido,Madrid,5,No,Manual ,Gris,Berlina,False,False,False,125 CV,False,False,False,False,False,False,False,17.900€
7.683,2022,Gasolina,La Laguna,5,No,Manual ,Nachtschwarz - unilack,puertas:,Mercedes-Benz,Clase B,B 180,136 CV,Monovolumen,212 km/h,9.4 s,5.6 l/100km,123g CO2/km,4419 mm / 1796 mm / 1562 mm,C,32.800€
10.000,2021,Eléctrico,Jerez de la Frontera,4,No,Automático ,Blanco artico,Vehículo,False,False,False,116 CV,False,False,False,False,False,False,False,36.179€
30.509,2022,Diésel,Barcelona,5,No,Automático ,Negro,Berlina,Mercedes-Benz,Clase B,B 180 CDI Autotronic,116 CV,Monovolumen,178 km/h,11.8 s,5.6 l/100km,146g CO2/km,4273 mm / 1777 mm / 1603 mm,B,33.500€
14.326,2023,Híbrido,Granada,5,No,Manual ,Rojo,4x4,False,False,False,165 CV,False,False,False,False,False,False,False,34.490€
96.826,2020,Diésel,La Campiña,4,No,Automático ,Negro,Berlina,Mercedes-Benz,Clase A,A 180 d 7G-DCT Sedán,116 CV,Turismo,206 km/h,10.6 s,4.2 l/100km,110g CO2/km,4549 mm / 1796 mm / 1446 mm,C,29.900€
34.182,2022,Diésel,Murcia,4,No,Automático ,Cavansitblau - metallic p,puertas:,Mercedes-Benz,Clase C,C 220 d Berlina,200 CV,Turismo,240 km/h,6.9 s,4.4 l/100km,117g CO2/km,4686 mm / 1810 mm / 1442 mm,C,46.900€
30.220,2022,Diésel,Murcia,5,No,Automático ,Blanco digital metalizado,Berlina,Mercedes-Benz,Clase A,A 180 d 8G-DCT,116 CV,Turismo,202 km/h,9.5 s,5 l/100km,g CO2/km,4419 mm / 1796 mm / 1440 mm,C,33.900€
43.515,2021,Diésel,Valladolid,4,No,Automático ,Negro obsidiana metalizad,Vehículo,False,False,False,163 CV,False,False,False,False,False,False,False,46.900€
134.000,2019,Gasolina,Pulpi,5,No,Automático ,gris,SUV/Todoterreno,False,False,False,340 CV,False,False,False,False,False,False,False,70.000€
111.300,2013,Gasolina,Rubi,5,Sí,Manual ,Gris claro,Berlina,Opel,Meriva,Meriva Excellence 1.4 Turbo 120 CV,120 CV,Monovolumen,188 km/h,11.5 s,5.9 l/100km,139g CO2/km,4288 mm / 1812 mm / 1615 mm,C,9.500€
91.539,2020,Gasolina,Málaga,4,Sí,Automático ,Gris,Berlina,BMW,2 Series,218i Gran Tourer Aut. 7 plazas,140 CV,Monovolumen,203 km/h,9.5 s,5.2 l/100km,122g CO2/km,4556 mm / 1800 mm / 1608 mm,C,28.890€
1,2023,Eléctrico,Cádiz,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,E-2008 First Edition 115 kW (156 CV),156 CV,Todoterreno,150 km/h,9.1 s,15.4 l/100km,0g CO2/km,4304 mm / 1775 mm / 1550 mm,Cero,37.990€
64.833,2022,Gasolina,Sevilla,5,Sí,Manual ,Azul,Todoterreno,Peugeot,3008,3008 Access 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,4.9 l/100km,115g CO2/km,4365 mm / 1837 mm / 1639 mm,C,21.950€
4.500,2023,Diésel,Cádiz,5,No,Automático ,Azul,Todoterreno,Peugeot,2008,2008 Allure BlueHDi 130 EAT8,130 CV,Todoterreno,195 km/h,9.3 s,4.8 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,26.990€
25.000,2023,Híbrido (Diésel),Sevilla,5,Sí,Automático ,Azul,Todoterreno,False,False,False,286 CV,False,False,False,False,False,False,False,79.300€
1,2023,Diésel,Terrassa,5,Sí,Automático ,Rojo,Berlina,DS,4,4 BlueHDi 120 S&S EAT6 Style,130 CV,Turismo,193 km/h,11.4 s,4 l/100km,105g CO2/km,4284 mm / 1810 mm / 1497 mm,C,29.950€
2,2023,Gasolina,València,5,Sí,Manual ,Gris,Todoterreno,Peugeot,5008,5008 Active 1.2 PureTech 130 S&S,130 CV,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,31.762€
92.025,2009,Gasolina,Marbella,2,Sí,Automático ,Blanco,Deportivo,Bentley,Continental,Continental GT Speed,610 CV,Coupé,326 km/h,4.5 s,16.6 l/100km,396g CO2/km,4804 mm / 1965 mm / 1380 mm,C,62.900€
13.573,2022,Eléctrico,Alicante,5,Sí,Secuencial ,Gris,Berlina,Hyundai,IONIQ,IONIQ Eléctrico 100 kW (136 CV) Klass,136 CV,Turismo,165 km/h,9.9 s,13.8 l/100km,0g CO2/km,4470 mm / 1820 mm / 1450 mm,Cero,27.950€
77.522,2020,Híbrido (Gasolina),Fontellas,5,Sí,Manual ,Gris,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,17.950€
28.515,2020,Diésel,Alicante,5,Sí,Manual ,Gris,Todoterreno,DS,3,3 Crossback BlueHDi 100 So Chic,102 CV,Todoterreno,180 km/h,11.4 s,3.7 l/100km,97g CO2/km,4118 mm / 1791 mm / 1534 mm,C,19.960€
93.557,2020,Diésel,Torrejón de Ardoz,5,Sí,Automático ,Negro,Todoterreno,Audi,Q3,Q3 design edition 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,150 CV,Todoterreno,204 km/h,9.3 s,4.9 l/100km,128g CO2/km,4388 mm / 1831 mm / 1590 mm,C,28.950€
89.617,2019,Gasolina,Pamplona,2,Sí,Automático ,Blanco,Cabriolet,Abarth,500,595 Turismo 1.4 16v T-JET 160 CV (Secuencial),165 CV,Turismo,209 km/h,7.6 s,5.8 l/100km,134g CO2/km,3657 mm / 1627 mm / 1485 mm,C,18.390€
165.774,2015,Diésel,Alicante,5,Sí,Manual ,Negro,Monovolumen,Volkswagen,Sharan,Sharan Edition 2.0 TDI 140 CV Bluemotion Technology,140 CV,Monovolumen,194 km/h,10.9 s,5.6 l/100km,146g CO2/km,4854 mm / 1904 mm / 1720 mm,B,16.950€
75.672,2017,Diésel,Madrid,5,Sí,Manual ,Granate,Utilitario,Mini,Clubman,One D Clubman,116 CV,Turismo,192 km/h,10.4 s,3.8 l/100km,99g CO2/km,4253 mm / 1800 mm / 1441 mm,C,14.950€
101.421,2016,Diésel,Barcelona,5,Sí,Manual ,Azul,Monovolumen,Ford,Grand C-MAX,Grand C-MAX Trend 1.6 TDCi 115 CV,120 CV,Monovolumen,180 km/h,12.3 s,4.9 l/100km,129g CO2/km,4520 mm / 1828 mm / 1684 mm,B,12.890€
56.779,2021,Híbrido (Gasolina),Gandía,5,Sí,Automático ,Gris,Berlina,Toyota,C-HR,C-HR 125H Advance,122 CV,Todoterreno,170 km/h,11 s,4.9 l/100km,86g CO2/km,4390 mm / 1795 mm / 1555 mm,ECO,23.990€
159.152,2014,Gasolina,Santander,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,2008,2008 Allure 1.6 VTi 120,120 CV,Todoterreno,196 km/h,9.5 s,5.9 l/100km,135g CO2/km,4159 mm / 1739 mm / 1570 mm,C,10.990€
100,2023,Gasolina,Castellon,5,Sí,Automático ,Gris,Todoterreno,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) AT8 Business Elegance,130 CV,Todoterreno,200 km/h,9.2 s,5.9 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,27.750€
100,2023,Gasolina,Castellon,5,Sí,Automático ,Gris,Todoterreno,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) AT8 Business Elegance,130 CV,Todoterreno,200 km/h,9.2 s,5.9 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,27.750€
100,2023,Híbrido (Gasolina),Castellon,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra GS Line PHEV 1.6 Turbo 132 kW (180 CV) AT8,180 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,37.600€
100,2023,Híbrido (Gasolina),Castellon,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra GS Line PHEV 1.6 Turbo 132 kW (180 CV) AT8,181 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,37.600€
100,2023,Gasolina,Castellon,5,Sí,Manual ,Blanco,Berlina,Opel,Astra,Astra Edition 1.2 Turbo 81 kW (110 CV),110 CV,Turismo,199 km/h,10.5 s,5.4 l/100km,g CO2/km,4374 mm / 1860 mm / 1441 mm,C,22.850€
19.939,2022,Híbrido (Gasolina),Sabadell,5,Sí,Manual ,Gris,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,24.900€
32.000,2021,Híbrido (Gasolina),Lliçà D'amunt,False,Sí,Automático ,Azul,Berlina,Renault,Clio,Clio Zen E-TECH Híbrido 103 kW (140 CV),,Turismo,180 km/h,9.9 s,4.4 l/100km,g CO2/km,4050 mm / 1798 mm / 1440 mm,ECO,18.900€
9.398,2022,Híbrido (Gasolina),València,5,Sí,Automático ,Gris claro,Todoterreno,DS,7,7 Crossback E-TENSE 225 Grand Chic,225 CV,Todoterreno,225 km/h,8.9 s,1.4 l/100km,g CO2/km,4570 mm / 1895 mm / 1620 mm,Cero,31.000€
25.458,2022,Híbrido (Gasolina),València,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X Hybrid ë-225 Shine,225 CV,Turismo,233 km/h,7.9 s,1.3 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,Cero,28.400€
27.433,2022,Híbrido (Gasolina),San Fernando de Henares,3,Sí,Manual ,Gris,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,12.490€
121.146,2020,Diésel,Burgos,5,Sí,Automático ,Gris,Familiar,Skoda,Superb,Superb Combi 1.6 TDI 88 kW (120 CV) DSG 7 vel. Ambition,120 CV,Turismo familiar,204 km/h,11.1 s,4.3 l/100km,112g CO2/km,4856 mm / 1864 mm / 1477 mm,C,17.490€
71.842,2021,Diésel,El Zabal,5,Sí,Manual ,Gris,Berlina,Opel,Astra,Astra 5p GS Line 1.5D 90 kW (122 CV),122 CV,Turismo,210 km/h,10.3 s,4.4 l/100km,92g CO2/km,4370 mm / 1809 mm / 1485 mm,C,15.490€
16.507,2019,Gasolina,El Zabal,3,Sí,Manual ,Gris,Berlina,Opel,Adam,ADAM ROCKS 1.4 87 CV ecoFLEX,87 CV,Turismo,176 km/h,12.5 s,5 l/100km,119g CO2/km,3747 mm / 1720 mm / 1493 mm,C,12.490€
105.000,2019,Diésel,Alicante,5,Sí,Manual ,Blanco,Familiar,SEAT,Leon,León ST 1.6 TDI 105 CV Start&Stop Style,116 CV,Turismo familiar,191 km/h,11.1 s,3.8 l/100km,99g CO2/km,4535 mm / 1816 mm / 1454 mm,C,12.990€
47.969,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Azul,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Essence,120 CV,Todoterreno,181 km/h,12 s,6.3 l/100km,120g CO2/km,4165 mm / 1800 mm / 1550 mm,C,16.390€
75.214,2019,Gasolina,Ourense,5,Sí,Manual ,Otros,Berlina,Hyundai,i20,i20 Active 1.0 T-GDI 74 kW (100 CV) BlueDrive Link,100 CV,Turismo,176 km/h,10.9 s,4.9 l/100km,113g CO2/km,4065 mm / 1760 mm / 1529 mm,C,12.490€
65.656,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Blanco,Berlina,Ford,Fiesta,Fiesta 5p ST-Line 1.0 EcoBoost 73.5 kW (100 CV) S/S,95 CV,Turismo,183 km/h,10.5 s,4.3 l/100km,97g CO2/km,4065 mm / 1735 mm / 1466 mm,C,14.490€
79.500,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Azul,Berlina,Ford,Fiesta,Fiesta 5p ST-Line 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.9 s,5.4 l/100km,g CO2/km,4065 mm / 1735 mm / 1466 mm,C,14.490€
49.108,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Gris,Berlina,Ford,Fiesta,Fiesta Active 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.8 s,5.5 l/100km,g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.490€
59.946,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Blanco,Berlina,Ford,Fiesta,Fiesta Active 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.8 s,5.5 l/100km,g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.490€
61.460,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Gris,Berlina,Ford,Fiesta,Fiesta Active 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.8 s,5.5 l/100km,g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.490€
59.704,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Azul,Berlina,Ford,Fiesta,Fiesta Active 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.8 s,5.5 l/100km,g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.490€
109.458,2018,Diésel,Cáceres,5,Sí,Manual ,Gris,Berlina,Citroen,C4,C4 BlueHDi 100 Tonic,99 CV,Turismo,180 km/h,11.5 s,3.6 l/100km,95g CO2/km,4329 mm / 1789 mm / 1489 mm,C,11.990€
31.000,2022,Gasolina,Madrid,5,No,Manual ,Bronce,Todoterreno,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),149 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,27.500€
8.500,2021,Gasolina,Madrid,5,No,Automático ,Rojo,Todoterreno,Hyundai,Kona,Kona 1.6 TGDi 146 kW (198 CV) 7DCT 4x4 N Line X,198 CV,Todoterreno,210 km/h,8.1 s,7.4 l/100km,g CO2/km,4205 mm / 1800 mm / 1565 mm,C,26.500€
30.000,2016,Diésel,Mataró,False,Sí,Manual ,Blanco,Berlina,SEAT,Ibiza,Ibiza 5p 1.4 TDI 66 kW (90 CV) Start&Stop Reference Plus,,Turismo,182 km/h,10.9 s,3.6 l/100km,93g CO2/km,4061 mm / 1693 mm / 1445 mm,C,11.590€
147.791,2017,Diésel,San Fernando de Henares,5,Sí,Automático ,Azul,Todoterreno,Peugeot,5008,5008 Allure 1.6 BlueHDi 120 S&S EAT6,116 CV,Todoterreno,184 km/h,11.9 s,4.3 l/100km,112g CO2/km,4641 mm / 1844 mm / 1651 mm,C,21.490€
99.076,2021,Gasolina,San Fernando de Henares,5,Sí,Manual ,Gris,Berlina,Renault,Kadjar,Kadjar Business TCe GPF 103 kW (140 CV),140 CV,Todoterreno,203 km/h,10.4 s,5.9 l/100km,134g CO2/km,4489 mm / 1836 mm / 1607 mm,C,15.990€
197.000,2020,Diésel,Arganda del Rey,5,Sí,Automático ,Negro,Berlina,Peugeot,508,508 4p Allure 1.6 BlueHDi 120 EAT6,130 CV,Turismo,201 km/h,11 s,3.9 l/100km,102g CO2/km,4830 mm / 1828 mm / 1456 mm,C,18.900€
181.951,2017,Diésel,Badajoz,5,No,Manual ,Blanco,Suv,Ford,KUGA,Kuga Trend 2.0 TDCi 150 CV 4x2,150 CV,Todoterreno,194 km/h,10.1 s,4.7 l/100km,122g CO2/km,4524 mm / 1838 mm / 1699 mm,C,14.800€
