KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
46.904,2021,Gasolina,Ferrol,5,Sí,Manual ,Negro,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.490€
74.14,2021,Gasolina,Leganés,5,Sí,Automático ,Rojo,Monovolumen,Mercedes-Benz,Clase B,B 200 7G-DCT,163 CV,Monovolumen,223 km/h,8.2 s,6.1 l/100km,g CO2/km,4419 mm / 1796 mm / 1562 mm,C,28.990€
185.568,2018,Gasolina,Pontevedra,5,Sí,Automático ,Negro,Berlina,Mini,Countryman,One Countryman Aut.,102 CV,Todoterreno,180 km/h,12.3 s,5.9 l/100km,134g CO2/km,4299 mm / 1822 mm / 1557 mm,C,22.900€
51.204,2021,Gasolina,Sada,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.450€
34.551,2021,Gasolina,Las Rozas,5,Sí,Manual ,Azul,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,18.500€
2.5,2022,Gasolina,Vigo,5,Sí,Manual ,Blanco,Todoterreno,KIA,Stonic,Stonic 1.2 DPi 62 kW (84 CV) Concept,84 CV,Todoterreno,165 km/h,13.5 s,6.7 l/100km,156g CO2/km,4140 mm / 1760 mm / 1500 mm,C,20.990€
86.433,2016,Gasolina,Pontevedra,3,Sí,Manual ,Blanco,Berlina,Opel,Adam,ADAM Jam 1.2 70 CV ecoFLEX,69 CV,Turismo,165 km/h,14.9 s,4.9 l/100km,115g CO2/km,3698 mm / 1720 mm / 1484 mm,C,12.900€
70.596,2019,Gasolina,Pontevedra,5,Sí,Manual ,Azul,Todoterreno,Opel,Mokka X,Mokka X Excellence 1.4 Turbo 103 kW (140 CV) 4x2 Start/Stop,140 CV,Todoterreno,196 km/h,9.9 s,6 l/100km,140g CO2/km,4275 mm / 1781 mm / 1658 mm,C,17.900€
90.233,2019,Gas Licuado (GLP),Ferrol,5,Sí,Manual ,Gris,Todoterreno,Opel,Mokka X,Mokka X Excellence 1.4 Turbo GLP 103 kW (140 CV) 4x2,140 CV,Todoterreno,197 km/h,10.2 s,4.3 l/100km,124g CO2/km,4275 mm / 1781 mm / 1658 mm,ECO,17.990€
84.811,2019,Gasolina,Pontevedra,5,Sí,Manual ,Negro,Todoterreno,Opel,Crossland X,Crossland X Edition 1.2 Turbo Start&Stop 81 kW (110 CV),110 CV,Monovolumen,187 km/h,10.9 s,5 l/100km,107g CO2/km,4212 mm / 1765 mm / 1605 mm,C,15.900€
2.2,2022,Gasolina,Vigo,5,Sí,Manual ,Blanco,Todoterreno,KIA,XCeed,XCeed 1.0 T-GDi Drive 88 kW (120 CV),119 CV,Todoterreno,186 km/h,11.3 s,6 l/100km,g CO2/km,4395 mm / 1826 mm / 1483 mm,C,23.900€
2.2,2022,Gasolina,Santiago de Compostela,5,Sí,Manual ,Blanco,Todoterreno,KIA,XCeed,XCeed 1.0 T-GDi Drive 88 kW (120 CV),119 CV,Todoterreno,186 km/h,11.3 s,6 l/100km,g CO2/km,4395 mm / 1826 mm / 1483 mm,C,23.900€
2.5,2022,Gasolina,Villalba,5,Sí,Manual ,Blanco,Todoterreno,KIA,XCeed,XCeed 1.0 T-GDi Drive 88 kW (120 CV),119 CV,Todoterreno,186 km/h,11.3 s,6 l/100km,g CO2/km,4395 mm / 1826 mm / 1483 mm,C,24.500€
46.5,2019,Gasolina,Sada,5,Sí,Manual ,Negro,Todoterreno,Mitsubishi,ASX,ASX 160 MPI Kaiteki,116 CV,Todoterreno,183 km/h,11.5 s,5.7 l/100km,132g CO2/km,4355 mm / 1810 mm / 1640 mm,C,18.600€
54.837,2019,Gasolina,Leganés,5,Sí,Manual ,Gris,Todoterreno,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,20.500€
65.481,2017,Gasolina,San Sebastian de los Reyes  Madrid,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,16.100€
80.923,2017,Gasolina,Leganés,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,15.700€
79.481,2017,Gasolina,Pontevedra,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,15.800€
73.489,2018,Gasolina,Sada,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,15.900€
74.995,2018,Gasolina,Villalba,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,15.900€
65.931,2018,Gasolina,Ferrol,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,16.100€
71.088,2018,Gasolina,Sada,3,Sí,Manual ,Blanco,Todoterreno,Suzuki,Jimny,Jimny 1.3 JX,85 CV,Todoterreno,140 km/h,14.1 s,7.1 l/100km,162g CO2/km,3665 mm / 1600 mm / 1670 mm,C,15.900€
54.71,2021,Gasolina,Ferrol,5,Sí,Manual ,Blanco,Todoterreno,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10.3 s,5.2 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,19.980€
38.44,2018,Gasolina,Lugo,5,Sí,Manual ,Verde,Berlina,Mini,Countryman,Cooper Countryman,136 CV,Todoterreno,191 km/h,10.4 s,5.9 l/100km,137g CO2/km,4097 mm / 1789 mm / 1561 mm,C,23.900€
90.058,2019,Gasolina,Lugo,5,Sí,Manual ,Gris,Berlina,Renault,Megane,Mégane Berlina Life Tce GPF 74 kW (100 CV),115 CV,Turismo,180 km/h,11.8 s,5.4 l/100km,127g CO2/km,4359 mm / 1814 mm / 1447 mm,C,16.900€
83.49,2019,Gasolina,Santiago de Compostela,5,Sí,Automático ,Gris-negro,Berlina,Peugeot,208,208 5p Signature 1.2 PureTech 110 S&S EAT6,110 CV,Turismo,188 km/h,9.8 s,5.1 l/100km,116g CO2/km,3973 mm / 1739 mm / 1460 mm,C,16.500€
69.865,2019,Gasolina,Leganés,5,Sí,Manual ,Azul,Utilitario,Citroen,C1,C1 5p VTi 72 Urban Ride,72 CV,Turismo,160 km/h,13.8 s,4.1 l/100km,93g CO2/km,3466 mm / 1615 mm / 1460 mm,C,11.900€
94.199,2019,Gasolina,San Sebastian de los Reyes  Madrid,5,Sí,Automático ,Negro,Todoterreno,BMW,X1,X1 sDrive18i Aut.,140 CV,Todoterreno,200 km/h,9.7 s,5.3 l/100km,124g CO2/km,4439 mm / 1821 mm / 1598 mm,C,25.900€
88.799,2017,Diésel,Leganés,5,Sí,Automático ,Azul,Familiar,Audi,A4,A4 Avant 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,149 CV,Turismo familiar,213 km/h,9 s,4.1 l/100km,106g CO2/km,4725 mm / 1842 mm / 1434 mm,C,24.900€
84.276,2009,Gasolina,Leganés,5,Sí,Manual ,Gris-negro,Todoterreno,KIA,Sportage,Sportage 2.0 DOHC Concept 4x2,141 CV,Todoterreno,180 km/h,10.4 s,8 l/100km,190g CO2/km,4350 mm / 1800 mm / 1695 mm,C,10.900€
45.438,2021,Híbrido (Gasolina),Las Rozas,5,Sí,Manual ,Blanco,Berlina,False,False,False,125 CV,False,False,False,False,False,False,False,17.999€
90.45,2021,Diésel,Sada,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 1.5D 75 kW (102 CV) Elegance,102 CV,Turismo,188 km/h,10.2 s,3.2 l/100km,85g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.500€
100.744,2021,Diésel,Lugo,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 1.5D 75 kW (102 CV) Elegance,102 CV,Turismo,188 km/h,10.2 s,3.2 l/100km,85g CO2/km,4060 mm / 1765 mm / 1435 mm,C,13.900€
80.242,2021,Diésel,Sada,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 1.5D 75 kW (102 CV) Elegance,102 CV,Turismo,188 km/h,10.2 s,3.2 l/100km,85g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.500€
101.213,2019,Diésel,Vigo,5,Sí,Automático ,Blanco,Berlina,Nissan,Qashqai,Qashqai Tekna+ dCi 110 kW (150 CV) 4x4 CVT,149 CV,Todoterreno,193 km/h,11.2 s,5.8 l/100km,154g CO2/km,4394 mm / 1806 mm / 1595 mm,C,19.900€
82.396,2019,Gas Licuado (GLP),Las Rozas,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 5p Selective Pro 1.4 GLP 66 kW (90 CV),89 CV,Turismo,175 km/h,13.9 s,4.7 l/100km,123g CO2/km,4021 mm / 1746 mm / 1481 mm,ECO,11.900€
86.234,2020,Gasolina,Torrejón de Ardoz,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,13.500€
25.462,2020,Diésel,Leganés,4,Sí,Manual ,Blanco,Furgoneta,Citroen,Jumper,Jumper HDi 110 Combi 30L1H1,120 CV,Vehículo comercial,140 km/h, s,7.1 l/100km,187g CO2/km,4963 mm / 2050 mm / 2254 mm,B,29.000€
84.583,2021,Diésel,Vigo,5,Sí,Manual ,Blanco,Todoterreno,Dacia,Duster,Duster Laureate dCi 110 CV 4x4,115 CV,Todoterreno,168 km/h,12.5 s,5.3 l/100km,137g CO2/km,4315 mm / 1822 mm / 1695 mm,B,16.900€
61.393,2019,Híbrido (Diésel),Sada,5,Sí,Automático ,Negro,Todoterreno,False,False,False,149 CV,False,False,False,False,False,False,False,44.900€
122.087,2020,Gasolina,Vigo,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,13.500€
40.0,2022,Híbrido (Diésel),Sada,5,Sí,Automático ,Negro,Todoterreno,False,False,False,340 CV,False,False,False,False,False,False,False,92.900€
84.567,2017,Diésel,Lugo,4,Sí,Manual ,Gris,Sedan,Audi,A4,A4 2.0 TDI DPF,149 CV,Turismo,215 km/h,9.4 s,5.5 l/100km,144g CO2/km,4703 mm / 1826 mm / 1427 mm,B,20.500€
113.384,2019,Gasolina,Villalba,5,Sí,Automático ,Blanco,Berlina,SEAT,Ibiza,Ibiza 1.0 EcoTSI 85 kW (115 CV) DSG 7 Start&Stop Xcellence,115 CV,Turismo,193 km/h,9.5 s,4.7 l/100km,108g CO2/km,4059 mm / 1780 mm / 1444 mm,C,18.990€
111.457,2019,Gasolina,A Grela,5,Sí,Manual ,Gris,Todoterreno,SEAT,Ateca,Ateca 1.0 TSI 85 kW (115 CV) Start&Stop Style Plus Ecomotive,115 CV,Todoterreno,183 km/h,11 s,5.2 l/100km,119g CO2/km,4363 mm / 1841 mm / 1601 mm,C,19.600€
107.08,2019,Gasolina,Sada,5,Sí,Manual ,Gris,Berlina,SEAT,Ibiza,Ibiza 1.0 EcoTSI 85 kW (115 CV) Start&Stop FR,115 CV,Turismo,195 km/h,9.3 s,4.7 l/100km,108g CO2/km,4059 mm / 1780 mm / 1444 mm,C,17.900€
50.364,2019,Diésel,Sada,5,Sí,Automático ,Negro,Berlina,BMW,6 Series,620d Gran Turismo,190 CV,Turismo,220 km/h,7.9 s,4.8 l/100km,127g CO2/km,5091 mm / 1902 mm / 1538 mm,C,47.900€
62.847,2021,Híbrido (Gasolina),Leganés,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
70.428,2021,Híbrido (Gasolina),Santiago de Compostela,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
71.967,2021,Híbrido (Gasolina),Santiago de Compostela,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
67.071,2021,Híbrido (Gasolina),Leganés,5,Sí,Automático ,Blanco,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
79.215,2021,Híbrido (Gasolina),Las Rozas,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
59.828,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
62.0,2021,Híbrido (Gasolina),Lugo,5,Sí,Automático ,Blanco,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
65.936,2021,Híbrido (Gasolina),San Sebastian de los Reyes  Madrid,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
52.179,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
64.651,2021,Híbrido (Gasolina),A Grela,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
62.854,2021,Híbrido (Gasolina),Leganés,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
65.148,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Blanco,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
77.589,2021,Híbrido (Gasolina),San Sebastian de los Reyes  Madrid,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
60.209,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
67.0,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Verde,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
72.849,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
71.322,2021,Híbrido (Gasolina),Lugo,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
71.89,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
60.864,2021,Híbrido (Gasolina),Lugo,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
58.01,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
71.424,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
65.519,2021,Híbrido (Gasolina),A Grela,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
72.253,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
78.111,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
66.155,2021,Híbrido (Gasolina),Villalba,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
65.48,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,27.890€
64.221,2020,Híbrido (Gasolina),Leganés,5,Sí,Automático ,Azul,Familiar,Toyota,COROLLA,Corolla 125H Active Tech,122 CV,Turismo,180 km/h,10.9 s,3.3 l/100km,76g CO2/km,4370 mm / 1790 mm / 1435 mm,ECO,21.900€
14.476,2022,Gasolina,Pontevedra,5,Sí,Automático ,Plata,Berlina,Volkswagen,Polo,Polo Advance 1.0 TSI 70 kW (95 CV) DSG 7 vel.,95 CV,Turismo,187 km/h,10.8 s,4.7 l/100km,106g CO2/km,4053 mm / 1751 mm / 1461 mm,C,22.900€
72.37,2021,Híbrido (Gasolina),Pontevedra,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
74.057,2021,Híbrido (Gasolina),Santiago de Compostela,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
77.938,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
74.235,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
86.5,2021,Híbrido (Gasolina),Sada,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
75.562,2021,Híbrido (Gasolina),San Sebastian de los Reyes  Madrid,5,Sí,Automático ,Gris,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
77.447,2021,Híbrido (Gasolina),Las Rozas,5,Sí,Automático ,Verde,Todoterreno,Lexus,UX,UX 250h 4x4 Premium,183 CV,Todoterreno,177 km/h,8.7 s,5.9 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.890€
44.202,2022,Diésel,Santiago de Compostela,5,Sí,Manual ,Negro,Berlina,Audi,A3,A3 Sportback 30 TDI 85 kW (116 CV) Advanced,115 CV,Turismo,206 km/h,10.1 s,4.4 l/100km,g CO2/km,4343 mm / 1816 mm / 1449 mm,C,26.390€
73.891,2021,Gasolina,A Grela,5,Sí,Manual ,Negro,Todoterreno,Volkswagen,Tiguan,Tiguan 1.5 TSI 96 kW (130 CV),130 CV,Todoterreno,195 km/h,10.9 s,6.2 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,23.900€
74.645,2021,Gasolina,Santiago de Compostela,5,Sí,Manual ,Azul,Todoterreno,Volkswagen,Tiguan,Tiguan 1.5 TSI 96 kW (130 CV),130 CV,Todoterreno,195 km/h,10.9 s,6.2 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,24.500€
71.398,2021,Gasolina,San Sebastian de los Reyes  Madrid,5,Sí,Manual ,Amarillo,Berlina,Peugeot,208,208 Active Pack PureTech 100 S&S,102 CV,Turismo,188 km/h,9.9 s,5 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,16.500€
117.984,2018,Gasolina,A Grela,5,Sí,Automático ,Negro,Monovolumen,Volkswagen,Touran,Touran Advance 1.4 TSI 150 CV BMT DSG,149 CV,Monovolumen,209 km/h,8.9 s,5.5 l/100km,126g CO2/km,4527 mm / 1829 mm / 1659 mm,C,21.750€
202.021,2014,Diésel,Lugo,2,Sí,Automático ,Blanco,Deportivo,BMW,4 Series,420d Cabrio Aut.,183 CV,Descapotable,228 km/h,8.2 s,4.8 l/100km,127g CO2/km,4638 mm / 1825 mm / 1384 mm,B,24.900€
26.868,2022,Gasolina,Lugo,2,Sí,Automático ,Violeta,Deportivo,BMW,2 Series,220i Gran Tourer Aut.,183 CV,Monovolumen,222 km/h,7.6 s,5.9 l/100km,137g CO2/km,4556 mm / 1800 mm / 1608 mm,C,44.900€
19.95,2023,Híbrido (Diésel),Sada,5,Sí,Automático ,Negro,Todoterreno,False,False,False,285 CV,False,False,False,False,False,False,False,88.900€
28.0,2023,Diésel,A Grela,5,Sí,Manual ,Blanco,Furgoneta,Peugeot,Rifter,Rifter Active Pack Standard BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,5.2 l/100km,g CO2/km,4403 mm / 1848 mm / 1796 mm,C,23.999€
113.772,2016,Gasolina,Las Rozas,5,Sí,Manual ,Verde,Berlina,Citroen,C4 Cactus,C4 Cactus PureTech 82 Feel,81 CV,Turismo,169 km/h,12.9 s,4.6 l/100km,107g CO2/km,4157 mm / 1729 mm / 1480 mm,C,10.900€
76.306,2020,Diésel,Santiago de Compostela,5,Sí,Manual ,Blanco,Furgoneta,Fiat,Talento,Bravo 1.9 Dynamic 120 CV Multijet Pack Sport,120 CV,Turismo,194 km/h,10.5 s,5.3 l/100km,139g CO2/km,4336 mm / 1792 mm / 1498 mm,B,21.900€
193.631,2018,Diésel,Lugo,5,Sí,Manual ,Otros,Todoterreno,Nissan,X-Trail,X-Trail dCi 96 kW (130 CV) Acenta,130 CV,Todoterreno,188 km/h,10.5 s,4.9 l/100km,129g CO2/km,4690 mm / 1820 mm / 1710 mm,C,18.500€
88.735,2019,Diésel,Sada,5,Sí,Automático ,Azul,Todoterreno,BMW,X3,X3 sDrive18d Aut.,149 CV,Todoterreno,198 km/h,9.7 s,4.9 l/100km,128g CO2/km,4708 mm / 1891 mm / 1676 mm,C,29.999€
116.846,2018,Diésel,Torrejón de Ardoz,5,Sí,Automático ,Gris,Familiar,Mercedes-Benz,CLA,CLA 200 d Shooting Brake 7G-DCT,136 CV,Turismo familiar,215 km/h,9.2 s,4.1 l/100km,106g CO2/km,4630 mm / 1777 mm / 1435 mm,C,26.990€
127.636,2018,Diésel,Ferrol,5,Sí,Manual ,Marrón,Berlina,Renault,Megane,Mégane Berlina Life Energy dCi 66 kW (90 CV),89 CV,Turismo,174 km/h,13.4 s,3.7 l/100km,95g CO2/km,4359 mm / 1814 mm / 1447 mm,C,14.500€
142.0,2018,Diésel,Torrejón de Ardoz,5,Sí,Automático ,Gris,Familiar,Mercedes-Benz,Clase C,CLA 200 d 4MATIC Coupé 7G-DCT,135 CV,Turismo,216 km/h,9 s,4.8 l/100km,123g CO2/km,4630 mm / 1777 mm / 1432 mm,C,26.800€
112.061,2018,Diésel,Leganés,5,Sí,Automático ,Negro,Todoterreno,BMW,X3,X3 xDrive20d,190 CV,Todoterreno,213 km/h,8 s,5 l/100km,132g CO2/km,4708 mm / 1891 mm / 1676 mm,C,38.900€
142.472,2017,Diésel,Leganés,5,Sí,Automático ,Negro,Monovolumen,Volkswagen,Touran,Touran Advance 1.6 TDI 105 CV DSG 7 vel.,115 CV,Monovolumen,183 km/h,12.8 s,5.1 l/100km,132g CO2/km,4397 mm / 1794 mm / 1674 mm,B,20.450€
