KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
46.669,2017,Diésel,Toledo,5,Sí,Automático ,Blanco,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S ETG6 Feel Edition,100 CV,Turismo,184 km/h,11.2 s,3.4 l/100km,89g CO2/km,4157 mm / 1729 mm / 1480 mm,C,12.699€
88.400,2016,Diésel,Toledo,5,Sí,Manual ,Negro,Monovolumen,Citroen,Berlingo,Berlingo XTR Plus HDi 110,120 CV,Vehículo comercial,172 km/h,12.1 s,5.3 l/100km,139g CO2/km,4380 mm / 1810 mm / 1862 mm,B,13.999€
5,2023,Diésel,Córdoba,5,Sí,Manual ,Blanco,Monovolumen,Peugeot,Rifter,Rifter Allure Standard BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,4.3 l/100km,112g CO2/km,4403 mm / 1848 mm / 1796 mm,C,24.490€
5,2023,Diésel,Córdoba,5,Sí,Manual ,Gris,Familiar,Peugeot,Rifter,Rifter Allure Standard BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,4.3 l/100km,112g CO2/km,4403 mm / 1848 mm / 1796 mm,C,24.490€
24.775,2022,Gasolina,Córdoba,5,Sí,Automático ,Negro,Berlina,Peugeot,308,308 SW GT Line PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,9.8 s,6.2 l/100km,109g CO2/km,4585 mm / 1804 mm / 1470 mm,C,25.990€
78.532,2016,Gasolina,Toledo,3,Sí,Automático ,Blanco,Berlina,Smart,Fortwo,fortwo passion 66 kW (90 CV) twinamic,90 CV,Turismo,155 km/h,11.3 s,4.1 l/100km,96g CO2/km,2695 mm / 1663 mm / 1555 mm,C,10.099€
66.729,2018,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,SEAT,Toledo,Toledo Reference Edition 1.0 TSI 70 kW (95 CV) Start/Stop,95 CV,Turismo,187 km/h,11 s,4.5 l/100km,103g CO2/km,4482 mm / 1706 mm / 1461 mm,C,11.499€
104.246,2014,Gasolina,Toledo,5,Sí,Manual ,Rojo,Berlina,Renault,Clio,Clio 5p Dynamique Energy TCe 90 eco2,90 CV,Turismo,182 km/h,12.2 s,4.7 l/100km,105g CO2/km,4062 mm / 1732 mm / 1448 mm,C,8.099€
66.751,2019,Gasolina,Toledo,5,Sí,Manual ,Verde,Todoterreno,Peugeot,5008,5008 Allure 1.2 PureTech 130 S&S,130 CV,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,19.899€
32.543,2019,Gasolina,Toledo,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 Allure PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,5.2 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,21.199€
2.284,2023,Gasolina,Toledo,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,2008,2008 Allure 1.2 PureTech 130,131 CV,Todoterreno,200 km/h,9.3 s,4.8 l/100km,108g CO2/km,4159 mm / 1739 mm / 1570 mm,C,20.699€
117.910,2015,Diésel,Toledo,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 5p Selective 1.3 CDTi 95 CV,95 CV,Turismo,173 km/h,12.3 s,4.4 l/100km,115g CO2/km,3999 mm / 1737 mm / 1488 mm,B,7.499€
58.426,2020,Gasolina,Toledo,5,Sí,Automático ,Naranja,Berlina,Opel,Corsa,Corsa 5p Elegance 1.4 16v Aut.,101 CV,Turismo,170 km/h,13 s,8 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,14.299€
26.965,2018,Diésel,Toledo,4,Sí,Manual ,Blanco,Pickup,Nissan,Navara,Navara 2.5 dCi (171 CV) SE Doble Cabina 4x4,163 CV,Pick Up,170 km/h,11.8 s,9.8 l/100km,264g CO2/km,5220 mm / 1850 mm / 1784 mm,B,24.999€
121.883,2015,Diésel,Toledo,5,Sí,Automático ,Blanco,Todoterreno,Mercedes-Benz,GLA,GLA 200 CDI 7G-DCT,135 CV,Todoterreno,205 km/h,9.9 s,4.4 l/100km,114g CO2/km,4417 mm / 1804 mm / 1494 mm,C,18.099€
86.774,2019,Gasolina,Toledo,5,Sí,Automático ,Gris,Familiar,Mercedes-Benz,CLA,CLA 200 Shooting Brake 7G-DCT,163 CV,Turismo familiar,225 km/h,8.7 s,5.5 l/100km,128g CO2/km,4630 mm / 1777 mm / 1435 mm,C,29.699€
128.164,2014,Gasolina,Toledo,5,Sí,Manual ,Negro,Todoterreno,Mazda,CX-5,CX-5 2.0 160 CV 4WD Style,165 CV,Todoterreno,197 km/h,10.5 s,6.6 l/100km,155g CO2/km,4555 mm / 1840 mm / 1670 mm,C,13.499€
49.634,2020,Gasolina,Toledo,5,Sí,Manual ,Negro,Todoterreno,Jeep,Compass,Compass Longitude 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,18.399€
156.798,2015,Diésel,Toledo,5,Sí,Manual ,Gris,Berlina,Ford,Fiesta,Fiesta 5p Trend 1.5 TDCi 75 CV,75 CV,Turismo,167 km/h,13.5 s,3.7 l/100km,98g CO2/km,3969 mm / 1722 mm / 1495 mm,B,7.599€
25.420,2018,Gasolina,Toledo,5,Sí,Manual ,Azul,Berlina,Dacia,Sandero,Sandero Nomada TCE 66 kW (90 CV),90 CV,Turismo,168 km/h,11.1 s,5.1 l/100km,115g CO2/km,4089 mm / 1761 mm / 1615 mm,C,11.399€
80.209,2018,Gasolina,Toledo,5,Sí,Manual ,Negro,Todoterreno,Dacia,Duster,Duster Prestige TCE 92 kW (125 CV) 4x2,125 CV,Todoterreno,177 km/h,10.4 s,6.2 l/100km,138g CO2/km,4341 mm / 1804 mm / 1693 mm,C,13.199€
46.793,2017,Diésel,Toledo,4,Sí,Manual ,Azul,Berlina,Citroen,C-Élysée,C-Elysée BlueHDi 100 Shine,100 CV,Turismo,183 km/h,10.8 s,3.8 l/100km,98g CO2/km,4419 mm / 1748 mm / 1466 mm,C,10.399€
139.648,2017,Híbrido Enchufable (PHEV),Toledo,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,245 CV,False,False,False,False,False,False,False,30.999€
21.300,2020,Gasolina,Villajoyosa,5,Sí,Manual ,Blanco,Todoterreno,Ford,PUMA,Puma ST-Line 1.0 EcoBoost MHEV 92 kW (125 CV),125 CV,Todoterreno,191 km/h,9.8 s,5.6 l/100km,g CO2/km,4207 mm / 1805 mm / 1534 mm,ECO,21.500€
49.000,2020,Gasolina,Villajoyosa,5,Sí,Manual ,Negro,Berlina,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),124 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,21.000€
132.069,2017,Diésel,Pamplona,5,Sí,Manual ,Azul,Monovolumen,Renault,Grand Scenic,Grand Scénic Limited Energy dCi 110 eco2 7 plazas,110 CV,Monovolumen,180 km/h,13.5 s,4.1 l/100km,105g CO2/km,4573 mm / 1845 mm / 1645 mm,B,14.250€
50.011,2022,Híbrido (Gasolina),Quart de Poblet,5,Sí,Automático ,Gris,Todoterreno,Renault,Arkana,Arkana Zen E-TECH Híbrido 105 kW (145 CV),140 CV,Todoterreno,172 km/h,10.8 s,4.8 l/100km,g CO2/km,4568 mm / 1821 mm / 1576 mm,ECO,23.890€
112.036,2015,Diésel,Barcelona,5,Sí,Automático ,Blanco,Monovolumen,Volkswagen,Touran,Touran Advance 1.6 TDI 105 CV DSG 7 vel. (7 plazas),105 CV,Monovolumen,183 km/h,12.8 s,5.1 l/100km,134g CO2/km,4397 mm / 1794 mm / 1674 mm,B,14.490€
151.233,2018,Gasolina,Barcelona,5,Sí,Manual ,Gris,Utilitario,SEAT,Leon,León Style Copa 1.2 TSI 105 CV,110 CV,Turismo,187 km/h,10.9 s,5.7 l/100km,132g CO2/km,4315 mm / 1768 mm / 1455 mm,C,11.290€
49.547,2020,Diésel,Fontellas,5,Sí,Manual ,Negro,Todoterreno,Renault,Kadjar,Kadjar Business Blue dCi 85 kW (115 CV),116 CV,Todoterreno,189 km/h,11.7 s,4.3 l/100km,113g CO2/km,4489 mm / 1836 mm / 1607 mm,C,19.490€
93.756,2019,Diésel,Fontellas,5,Sí,Automático ,Blanco,Monovolumen,Renault,Espace,Espace Zen Energy dCi Twin Turbo 118 kW (160 CV) EDC,160 CV,Monovolumen,202 km/h,9.9 s,4.6 l/100km,120g CO2/km,4857 mm / 1888 mm / 1677 mm,C,22.490€
34.162,2022,Híbrido (Gasolina),Fontellas,5,Sí,Automático ,Blanco,Todoterreno,Renault,Arkana,Arkana Intens E-TECH Híbrido 105 kW (145 CV),140 CV,Todoterreno,172 km/h,10.8 s,4.8 l/100km,g CO2/km,4568 mm / 1821 mm / 1576 mm,ECO,24.590€
7.990,2022,Gasolina,Alicante,5,Sí,Automático ,Rojo,Todoterreno,Peugeot,2008,2008 Allure Pack PureTech 130 EAT8,131 CV,Todoterreno,198 km/h,9.1 s,5.9 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,22.890€
77.018,2021,Híbrido Enchufable (PHEV),Alicante,5,Sí,Automático ,Azul,Todoterreno,KIA,Niro,Niro 1.6 PHEV Drive,140 CV,Todoterreno,172 km/h,10.8 s,1.4 l/100km,29g CO2/km,4355 mm / 1805 mm / 1535 mm,Cero,20.490€
64.457,2021,Híbrido (Gasolina),Alicante,3,Sí,Manual ,Negro,Utilitario,False,False,False,69 CV,False,False,False,False,False,False,False,11.290€
71.393,2021,Diésel,Barcelona,5,Sí,Manual ,Negro,Utilitario,Citroen,C3,C3 Aircross BlueHDi 100 Shine,102 CV,Todoterreno,184 km/h,11.5 s,4 l/100km,104g CO2/km,4154 mm / 1756 mm / 1597 mm,C,12.480€
151.843,2003,Gasolina,Torrejón de Ardoz,5,No,Manual ,Azul claro,Utilitario,Citroen,C3,C3 1.1i SX Plus,60 CV,Turismo,157 km/h,15.9 s,6 l/100km,g CO2/km,3850 mm / 1667 mm / 1519 mm,B,3.290€
139.907,2013,Diésel,Alicante,5,Sí,Manual ,Negro,Todoterreno,Chevrolet,Captiva,Captiva LT 2.2 VCDI 163 CV FWD,163 CV,Todoterreno,189 km/h,9.9 s,6.4 l/100km,170g CO2/km,4673 mm / 1849 mm / 1756 mm,B,11.890€
117.415,2018,Gasolina,Zaragoza,5,Sí,Automático ,Azul,Familiar,Audi,A4,A4 Avant 1.8 TFSI 160 CV multitronic,150 CV,Turismo familiar,210 km/h,8.9 s,7.5 l/100km,174g CO2/km,4703 mm / 1826 mm / 1436 mm,C,18.490€
128.000,2009,Diésel,Alicante,5,Sí,Automático ,Marrón,Monovolumen,Citroen,C4 Picasso,C4 Picasso HDi 110 FAP CMP SX,108 CV,Monovolumen,180 km/h,13.2 s,5.7 l/100km,150g CO2/km,4470 mm / 1830 mm / 1680 mm,B,6.650€
9.200,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Todoterreno,Subaru,XV,XV 2.0i Hybrid CVT Sport Plus,150 CV,Todoterreno,193 km/h,10.7 s,7.9 l/100km,149g CO2/km,4465 mm / 1800 mm / 1595 mm,ECO,30.900€
20.500,2023,Gasolina,Badalona,5,Sí,Automático ,Blanco,Todoterreno,Subaru,XV,XV 1.6i CVT Sport,114 CV,Todoterreno,175 km/h,13.9 s,6.9 l/100km,157g CO2/km,4465 mm / 1800 mm / 1595 mm,C,25.900€
19.500,2023,Gasolina,Badalona,5,Sí,Automático ,Blanco,Todoterreno,Subaru,XV,XV 2.0 Lineartronic Executive,150 CV,Todoterreno,187 km/h,10.7 s,6.6 l/100km,153g CO2/km,4450 mm / 1780 mm / 1570 mm,C,25.900€
5,2022,Gasolina,Badalona,5,Sí,Automático ,Blanco,Familiar,Subaru,Outback,Outback 2.5i Lineartronic Trek,170 CV,Turismo familiar,193 km/h,10.2 s,8.6 l/100km,g CO2/km,4870 mm / 1875 mm / 1675 mm,C,40.750€
20.500,2022,Gasolina,Badalona,5,Sí,Automático ,Verde,Familiar,Subaru,Outback,Outback 2.5i Lineartronic Touring,170 CV,Turismo familiar,193 km/h,10.2 s,8.6 l/100km,g CO2/km,4870 mm / 1875 mm / 1675 mm,C,39.900€
19.200,2022,Gasolina,Badalona,5,Sí,Automático ,Plateado,Todoterreno,Subaru,Outback,Outback 2.5i Lineartronic Touring,170 CV,Turismo familiar,193 km/h,10.2 s,8.6 l/100km,g CO2/km,4870 mm / 1875 mm / 1675 mm,C,39.900€
15,2023,Gasolina,Badalona,5,Sí,Automático ,Gris,Familiar,Subaru,Outback,Outback 2.5i Lineartronic Touring,170 CV,Turismo familiar,193 km/h,10.2 s,8.6 l/100km,g CO2/km,4870 mm / 1875 mm / 1675 mm,C,45.900€
15,2022,Gasolina,Badalona,5,Sí,Automático ,Gris,Familiar,Subaru,Outback,Outback 2.5i Lineartronic Field,170 CV,Turismo familiar,193 km/h,10.2 s,8.6 l/100km,g CO2/km,4870 mm / 1875 mm / 1675 mm,C,42.750€
74.500,2018,Gasolina,Badalona,5,Sí,Automático ,Azul,Berlina,Subaru,IMPREZA,Impreza 1.6i Lineartronic Executive,114 CV,Turismo,180 km/h,11.8 s,6.4 l/100km,145g CO2/km,4460 mm / 1775 mm / 1480 mm,C,18.900€
88.500,2019,Gasolina,Badalona,5,Sí,Automático ,Blanco,Berlina,Subaru,IMPREZA,Impreza 1.6i Lineartronic Executive,114 CV,Turismo,180 km/h,11.8 s,6.4 l/100km,145g CO2/km,4460 mm / 1775 mm / 1480 mm,C,18.900€
82.550,2019,Gasolina,Badalona,5,Sí,Automático ,Blanco,Berlina,Subaru,IMPREZA,Impreza 1.6i Lineartronic Executive,114 CV,Turismo,180 km/h,11.8 s,6.4 l/100km,145g CO2/km,4460 mm / 1775 mm / 1480 mm,C,18.900€
9.500,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Plateado,Todoterreno,Subaru,Forester,Forester 2.0i Hybrid CVT Executive Plus,150 CV,Todoterreno,188 km/h,11.8 s,8.1 l/100km,154g CO2/km,4625 mm / 1815 mm / 1730 mm,ECO,38.900€
15,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Todoterreno,Subaru,Forester,Forester 2.0i Hybrid CVT Executive Plus,150 CV,Todoterreno,188 km/h,11.8 s,8.1 l/100km,154g CO2/km,4625 mm / 1815 mm / 1730 mm,ECO,43.100€
15,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Todoterreno,Subaru,Forester,Forester 2.0i Hybrid CVT Sport Plus,150 CV,Todoterreno,188 km/h,11.8 s,8.1 l/100km,154g CO2/km,4625 mm / 1815 mm / 1730 mm,ECO,40.300€
200,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Negro,Todoterreno,Subaru,Forester,Forester 2.0i Hybrid CVT Sport Plus,150 CV,Todoterreno,188 km/h,11.8 s,8.1 l/100km,154g CO2/km,4625 mm / 1815 mm / 1730 mm,ECO,40.900€
15,2024,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Todoterreno,Subaru,Crosstrek,Crosstrek 2.0ie Touring,136 CV,Todoterreno,198 km/h,10.8 s,7.7 l/100km,g CO2/km,4495 mm / 1800 mm / 1600 mm,ECO,37.900€
15,2024,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Todoterreno,Subaru,Crosstrek,Crosstrek 2.0ie Touring,136 CV,Todoterreno,198 km/h,10.8 s,7.7 l/100km,g CO2/km,4495 mm / 1800 mm / 1600 mm,ECO,37.900€
15,2024,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Plateado,Todoterreno,Subaru,Crosstrek,Crosstrek 2.0ie Touring,136 CV,Todoterreno,198 km/h,10.8 s,7.7 l/100km,g CO2/km,4495 mm / 1800 mm / 1600 mm,ECO,37.900€
33.454,2021,Diésel,Badalona,5,Sí,Manual ,Gris,Sedan,Peugeot,Rifter,Rifter Active Pack Long BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,5.3 l/100km,g CO2/km,4753 mm / 1848 mm / 1879 mm,C,22.900€
10,2023,Eléctrico,Badalona,5,Sí,Automático ,Blanco,Utilitario,Peugeot,208,e-208 Allure Pack 100 kW (136 CV),136 CV,Turismo,150 km/h,8.3 s,15.5 l/100km,0g CO2/km,4055 mm / 1745 mm / 1430 mm,Cero,33.400€
10,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Berlina,Peugeot,508,508 SW Allure Hybrid 225 e-EAT8,225 CV,Turismo familiar,240 km/h,8.7 s,1.3 l/100km,g CO2/km,4790 mm / 1860 mm / 1420 mm,Cero,47.400€
10,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Berlina,Peugeot,408,408 Allure Pack Plug-In Hybrid 225 e-EAT8,225 CV,Turismo,233 km/h,7.8 s,1.2 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,Cero,45.450€
5,2023,Gasolina,Badalona,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,29.400€
5,2023,Gasolina,Badalona,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,29.400€
18.175,2022,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 Allure Hybrid 225 e-EAT8,225 CV,Todoterreno, km/h, s,1.3 l/100km,g CO2/km,4447 mm / 1841 mm / 1623 mm,Cero,30.900€
10,2023,Gasolina,Badalona,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,2008,2008 Allure PureTech 130 EAT8,136 CV,Todoterreno,198 km/h,9.1 s,5.9 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,29.400€
10,2023,Gasolina,Badalona,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,2008,2008 Allure PureTech 130 EAT8,130 CV,Todoterreno,198 km/h,9.1 s,5.9 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,29.900€
10,2023,Eléctrico,Badalona,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,E-2008 Allure 100 kW (136 CV),,Todoterreno,150 km/h,9.9 s,15.8 l/100km,0g CO2/km,4304 mm / 1775 mm / 1550 mm,Cero,39.700€
5,2023,Eléctrico,Badalona,5,Sí,Automático ,Verde,Todoterreno,Opel,Mokka,Mokka-e Business Elegance,136 CV,Todoterreno,150 km/h,9 s,15.8 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,35.900€
10,2023,Gasolina,Badalona,5,Sí,Automático ,Blanco,Berlina,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) AT8 GS Line,130 CV,Todoterreno,200 km/h,9.2 s,6 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,25.700€
10,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Todoterreno,Opel,Grandland X,Grandland X Ultimate Híbrido Enchufable 4x4 1.6 Turbo 221 kW (300 CV),300 CV,Todoterreno,235 km/h,6.1 s,1.5 l/100km,34g CO2/km,4477 mm / 1856 mm / 1609 mm,Cero,51.400€
10,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Azul,Todoterreno,Opel,Grandland,Grandland GS PHEV 225 CV,225 CV,Todoterreno,225 km/h,8.9 s,1.3 l/100km,g CO2/km,4477 mm / 1856 mm / 1609 mm,Cero,37.900€
10,2022,Diésel,Badalona,5,Sí,Automático ,Blanco,Todoterreno,Opel,Grandland,Grandland 1.5 Diesel 96 kW (130 CV) Aut. Business Edition,130 CV,Todoterreno,195 km/h,11.5 s,5.1 l/100km,g CO2/km,4477 mm / 1856 mm / 1609 mm,C,32.450€
5,2023,Eléctrico,Badalona,5,Sí,Automático ,Plateado,Utilitario,Opel,Corsa,Corsa-e Edition,136 CV,Turismo,150 km/h,8.1 s,16.5 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,29.900€
9.293,2022,Gasolina,Badalona,5,Sí,Manual ,Rojo,Utilitario,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line +,100 CV,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,17.900€
9.000,2022,Gasolina,Badalona,5,Sí,Manual ,Blanco,Utilitario,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line +,100 CV,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,16.900€
5,2023,Eléctrico,Badalona,3,Sí,Automático ,Blanco,Vehículo,Opel,Combo,Combo-e Life XL Elegance Plus 100 kW (136 CV) 50 kWh 7 asientos,136 CV,Vehículo comercial,135 km/h,11.7 s,21 l/100km,0g CO2/km,4753 mm / 1848 mm / 1880 mm,Cero,33.900€
5,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra GSe PHEV 1.6 Turbo 165 kW (225 CV) AT8,225 CV,Turismo,235 km/h,7.5 s,1.3 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,35.900€
5,2023,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra Elegance PHEV 1.6 Turbo 132 kW (180 CV) AT8,180 CV,Turismo,225 km/h,7.6 s,1.1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,35.450€
5,2023,Gasolina,Badalona,5,Sí,Manual ,Rojo,Berlina,Opel,Astra,Astra Sports Tourer GS Line 1.2 Turbo 96 kW (130 CV),130 CV,Turismo familiar,215 km/h,10.7 s,5.3 l/100km,99g CO2/km,4702 mm / 1809 mm / 1510 mm,C,24.400€
1.900,2023,Híbrido (Gasolina),Badalona,3,Sí,Manual ,Blanco,Sedan,False,False,False,70 CV,False,False,False,False,False,False,False,15.500€
5,2023,Híbrido (Gasolina),Badalona,4,Sí,Automático ,Blanco,Berlina,DS,9,9 E-TENSE 250 Rivoli+,250 CV,Turismo,240 km/h,8.1 s,1 l/100km,g CO2/km,4934 mm / 1855 mm / 1460 mm,Cero,59.400€
39.500,2019,Gasolina,Badalona,5,Sí,Automático ,Gris,Todoterreno,DS,7,7 Crossback PureTech 180 Automático Grand Chic,180 CV,Todoterreno,220 km/h,8.9 s,5.9 l/100km,134g CO2/km,4570 mm / 1895 mm / 1620 mm,C,29.200€
1.000,2022,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Azul,Todoterreno,DS,7,7 Crossback E-TENSE 4x4 Be Chic,300 CV,Todoterreno,235 km/h,5.9 s,2.2 l/100km,34g CO2/km,4570 mm / 1895 mm / 1620 mm,Cero,54.900€
56.000,2021,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Gris,Todoterreno,DS,7,7 Crossback E-TENSE 4x4 So Chic,300 CV,Todoterreno,235 km/h,5.9 s,1.5 l/100km,g CO2/km,4570 mm / 1895 mm / 1620 mm,Cero,37.900€
69.106,2018,Diésel,Badalona,5,Sí,Automático ,Gris,Todoterreno,DS,7,7 Crossback BlueHDi 180 Automático Grand Chic,180 CV,Todoterreno,218 km/h,9.4 s,4.9 l/100km,128g CO2/km,4570 mm / 1895 mm / 1620 mm,C,32.200€
21.498,2020,Diésel,Badalona,5,Sí,Automático ,Oro,Todoterreno,DS,7,7 Crossback BlueHDi 130 Automático So Chic,130 CV,Todoterreno,195 km/h,10.7 s,3.8 l/100km,100g CO2/km,4570 mm / 1895 mm / 1620 mm,C,32.200€
10,2022,Diésel,Badalona,5,Sí,Automático ,Blanco,Todoterreno,DS,7,7 Crossback BlueHDi 130 Automático Performance Line,130 CV,Todoterreno,195 km/h,10.7 s,3.8 l/100km,100g CO2/km,4570 mm / 1895 mm / 1620 mm,C,38.900€
10,2023,Diésel,Badalona,5,Sí,Automático ,Gris,Todoterreno,DS,7,7 Crossback BlueHDi 130 Automático Bastille +,130 CV,Todoterreno,195 km/h,10.7 s,5.2 l/100km,g CO2/km,4570 mm / 1895 mm / 1620 mm,C,42.200€
590,2021,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Berlina,DS,4,4 Cross Trocadero E-TENSE 225,225 CV,Turismo,233 km/h,7.7 s,1.3 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,Cero,39.900€
1.000,2022,Híbrido (Gasolina),Badalona,5,Sí,Automático ,Blanco,Berlina,DS,4,4 Cross Trocadero E-TENSE 225,225 CV,Turismo,233 km/h,7.7 s,1.3 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,Cero,41.900€
3,2021,Eléctrico,Badalona,5,Sí,Automático ,Blanco,Todoterreno,DS,3,3 Crossback E-TENSE Grand Chic,136 CV,Todoterreno,150 km/h,8.7 s, l/100km,0g CO2/km,4118 mm / 1791 mm / 1534 mm,Cero,42.700€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,26.950€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,26.950€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,27.400€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,27.400€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,27.400€
5,2023,Diésel,Badalona,4,Sí,Manual ,Blanco,puertas:,Citroen,Jumpy,Jumpy Combi Talla M BlueHDi 120 S&S 6v Confort 5 plazas,120 CV,Vehículo comercial,160 km/h, s,4.8 l/100km,159g CO2/km,4959 mm / 1920 mm / 1890 mm,C,27.900€
5,2023,Diésel,Badalona,5,Sí,Manual ,Blanco,puertas:,Citroen,Jumper,Jumper HDi 130 Combi Club 30L1H1,140 CV,Vehículo comercial,150 km/h, s,8.6 l/100km,226g CO2/km,4963 mm / 2050 mm / 2254 mm,B,29.950€
10,2023,Eléctrico,Badalona,4,Sí,Automático ,Blanco,Vehículo,False,False,False,136 CV,False,False,False,False,False,False,False,43.900€
